step,amount,nameOrig,bankOrig,nameDest,bankDest
243,1106.54,39771,handelsbanken,28425,handelsbanken
243,247.1,61488,others,71528,others
243,864.17,32380,handelsbanken,30652,handelsbanken
243,1170.38,32738,swedbank,40304,handelsbanken
243,1888.08,46731,others,41064,handelsbanken
243,572.55,74400,others,73916,others
243,1201.95,17367,swedbank,39548,handelsbanken
243,433.54,39215,handelsbanken,19200,swedbank
243,335.56,40360,handelsbanken,39306,handelsbanken
243,45.86,37713,handelsbanken,31109,handelsbanken
243,406.58,12621,swedbank,9008,swedbank
243,1174.08,29038,handelsbanken,88563,others
243,560.84,20194,swedbank,330,swedbank
243,951.27,15351,swedbank,8807,swedbank
243,942.92,23575,swedbank,9515,swedbank
243,1242.37,98520,others,74822,others
243,840.63,46960,others,81298,others
243,1193.57,28237,handelsbanken,28839,handelsbanken
243,419.13,45777,others,64354,others
243,725.94,27530,swedbank,22697,swedbank
243,710.25,93906,others,55204,others
243,863.63,82088,others,66442,others
243,746.99,96601,others,5598,swedbank
243,1766.31,59853,others,4817,swedbank
243,450.69,4048,swedbank,3832,swedbank
243,120.23,85847,others,85482,others
243,1203.54,23632,swedbank,68628,others
243,1682.92,95735,others,46936,others
243,432.88,33925,handelsbanken,27221,swedbank
243,943.37,77249,others,45072,others
243,788.54,89712,others,19704,swedbank
243,593.14,30218,handelsbanken,31859,handelsbanken
243,136.94,11378,swedbank,14031,swedbank
243,608.47,25613,swedbank,26759,swedbank
243,837.41,1841,swedbank,37888,handelsbanken
243,1139.73,32153,handelsbanken,28369,handelsbanken
243,776.34,72384,others,19304,swedbank
243,843.79,36035,handelsbanken,29216,handelsbanken
243,964.65,81473,others,53709,others
243,789.61,20144,swedbank,24465,swedbank
243,1502.29,67818,others,89269,others
243,1084.56,96176,others,61013,others
243,786.51,5986,swedbank,11636,swedbank
243,1985.72,70337,others,82457,others
243,522.22,39608,handelsbanken,40718,handelsbanken
243,180.6,1014,swedbank,86201,others
243,495.7,40794,handelsbanken,58379,others
243,1846.35,28729,handelsbanken,38355,handelsbanken
243,781.12,99378,others,47167,others
243,1157.3,10504,swedbank,16100,swedbank
243,556.61,8987,swedbank,52839,others
243,888.75,35057,handelsbanken,29675,handelsbanken
243,1157.97,37317,handelsbanken,31922,handelsbanken
243,1320.42,61043,others,56855,others
243,731.44,13826,swedbank,60143,others
243,1170.36,18452,swedbank,76934,others
243,998.87,82336,others,722,swedbank
243,1200.4,21073,swedbank,86345,others
243,895.27,712,swedbank,10574,swedbank
244,1063.62,16081,swedbank,27558,swedbank
244,1076.16,739,swedbank,89639,others
244,283.35,6019,swedbank,12411,swedbank
244,1100.6,30756,handelsbanken,5218,swedbank
244,753.4,99190,others,49427,others
244,1549.29,78069,others,3852,swedbank
244,386.24,37617,handelsbanken,69816,others
244,1204.29,12731,swedbank,10074,swedbank
244,1234.07,36308,handelsbanken,30139,handelsbanken
244,669.57,6143,swedbank,27270,swedbank
244,990.79,8875,swedbank,24264,swedbank
244,1135.54,31014,handelsbanken,87896,others
244,1329.76,37375,handelsbanken,80610,others
244,606.68,61774,others,81972,others
244,107.24,36638,handelsbanken,38319,handelsbanken
244,94.85,37424,handelsbanken,31777,handelsbanken
244,273.87,8737,swedbank,12651,swedbank
244,1458.88,675,swedbank,27623,swedbank
244,594.32,16558,swedbank,81480,others
244,579.27,75884,others,26195,swedbank
244,1171.88,32548,handelsbanken,34724,handelsbanken
244,1478.87,10581,swedbank,18866,swedbank
244,1374.58,15692,swedbank,6086,swedbank
244,892.1,38359,handelsbanken,39277,handelsbanken
244,771.08,29362,handelsbanken,38374,handelsbanken
244,874.24,80197,others,30342,handelsbanken
244,828.41,94155,others,32456,handelsbanken
244,1233.98,28545,handelsbanken,40651,handelsbanken
244,969.79,79900,others,42158,others
244,500.97,9685,swedbank,1175,swedbank
244,495.62,71965,others,4011,swedbank
244,1575.01,73922,others,45333,others
244,528.66,52485,others,67108,others
244,696.12,94741,others,10732,swedbank
244,1208.28,66150,others,22667,swedbank
244,1400.14,50936,others,75218,others
244,1493.73,1704,swedbank,57517,others
244,729.22,34179,handelsbanken,37499,handelsbanken
244,169.28,40441,handelsbanken,29066,handelsbanken
244,878.06,37185,handelsbanken,47389,others
244,882.29,72360,others,93094,others
244,777.4,17677,swedbank,15814,swedbank
244,946.26,29671,handelsbanken,12954,swedbank
244,970.85,64039,others,42931,others
244,1352.12,78624,others,53515,others
244,1197.27,19404,swedbank,5179,swedbank
244,141.6,9883,swedbank,90004,others
244,630.0,45785,others,14718,swedbank
244,1514.8,29885,handelsbanken,72477,others
244,295.83,27960,handelsbanken,38384,handelsbanken
244,517.55,43815,others,86768,others
244,639.1,38300,handelsbanken,29443,handelsbanken
244,1061.26,62855,others,530,swedbank
244,457.98,37552,handelsbanken,39478,handelsbanken
244,853.39,15915,swedbank,17692,swedbank
244,871.06,318,swedbank,26202,swedbank
244,152.74,94121,others,59666,others
244,254.93,33836,handelsbanken,74753,others
244,867.84,74489,others,14777,swedbank
244,933.97,27964,handelsbanken,56112,others
244,748.6,99378,others,63942,others
244,1303.68,85564,others,83931,others
244,1010.64,18071,swedbank,19857,swedbank
244,705.39,30770,handelsbanken,40613,handelsbanken
244,1085.83,35943,handelsbanken,78704,others
244,1954.25,33004,handelsbanken,31936,handelsbanken
244,365.19,10702,swedbank,18891,swedbank
244,1284.73,41183,others,55833,others
244,45.72,73831,others,48889,others
244,509.68,31146,handelsbanken,34936,handelsbanken
244,627.01,79977,others,45617,others
244,384.58,3123,swedbank,9762,swedbank
245,701.61,35060,handelsbanken,34335,handelsbanken
245,793.38,96911,others,76005,others
245,365.2,26967,swedbank,83232,others
245,323.53,36940,handelsbanken,7062,swedbank
245,966.97,92265,others,92817,others
245,1329.63,888,swedbank,19372,swedbank
245,456.46,1472,swedbank,51180,others
245,1352.04,74538,others,1272,swedbank
245,568.31,88082,others,22654,swedbank
245,477.04,32300,handelsbanken,35948,handelsbanken
245,925.18,4455,swedbank,96814,others
245,1238.09,90428,others,8657,swedbank
245,952.93,10738,swedbank,68271,others
245,332.03,36704,handelsbanken,28397,handelsbanken
245,1650.81,24431,swedbank,31395,handelsbanken
245,897.47,95922,others,64260,others
245,1355.29,29027,handelsbanken,34743,handelsbanken
245,424.57,53010,others,36548,handelsbanken
245,319.58,13356,swedbank,25041,swedbank
245,605.49,47906,others,60958,others
245,1258.62,90476,others,72920,others
245,1079.37,30714,handelsbanken,28877,handelsbanken
245,1069.24,30573,handelsbanken,62492,others
245,272.87,82487,others,22821,swedbank
245,455.09,19990,swedbank,17693,swedbank
245,978.83,7324,swedbank,11283,swedbank
245,804.01,94383,others,5782,swedbank
245,1136.28,35798,handelsbanken,35361,handelsbanken
245,359.98,8920,swedbank,85288,others
245,1008.26,36605,handelsbanken,32004,handelsbanken
245,484.03,13230,others,46452,others
245,721.15,33774,handelsbanken,30598,handelsbanken
245,615.5,32133,handelsbanken,41142,handelsbanken
245,548.45,41757,others,231,swedbank
245,17.09,85681,others,63365,others
245,380.56,75501,others,64011,others
245,274.9,98158,others,56173,others
245,1229.04,23636,swedbank,69136,others
245,564.01,73419,others,50138,others
245,1249.11,31261,handelsbanken,30833,handelsbanken
245,287.59,11724,swedbank,42512,others
245,407.33,14014,swedbank,6957,swedbank
245,677.35,30905,handelsbanken,30109,handelsbanken
245,770.54,91272,others,40606,handelsbanken
245,1879.52,27930,handelsbanken,52784,others
245,1004.22,42310,others,99843,others
245,882.83,70714,others,50319,others
245,91.31,9382,swedbank,15089,swedbank
245,894.18,95020,others,64398,others
245,890.92,64635,others,14271,swedbank
245,965.85,49754,others,36687,handelsbanken
245,625.9,94411,others,29458,handelsbanken
245,467.2,32670,handelsbanken,40421,handelsbanken
245,1360.86,95629,others,38670,handelsbanken
245,1117.85,32526,handelsbanken,30348,handelsbanken
245,1152.32,30377,handelsbanken,30827,handelsbanken
245,943.47,89827,others,10523,swedbank
245,815.19,32101,handelsbanken,33613,handelsbanken
245,830.57,13138,swedbank,22972,swedbank
245,607.81,54329,others,50586,handelsbanken
245,939.04,37213,handelsbanken,33944,handelsbanken
245,1115.93,55576,others,47267,others
245,682.89,77508,others,83430,others
245,77.58,58988,others,82826,others
245,214.2,38972,handelsbanken,27816,handelsbanken
245,430.52,47355,others,26353,swedbank
245,603.81,36843,handelsbanken,27708,handelsbanken
245,298.01,31173,handelsbanken,38684,handelsbanken
245,507.07,61377,others,88281,others
245,842.72,25785,swedbank,1884,swedbank
245,1249.06,28968,handelsbanken,29788,handelsbanken
245,211.64,40756,handelsbanken,39588,handelsbanken
245,958.43,9023,swedbank,59877,others
245,649.95,52747,others,38369,handelsbanken
245,871.12,30785,handelsbanken,30392,handelsbanken
245,808.29,30130,handelsbanken,39180,handelsbanken
245,1166.76,33227,handelsbanken,32174,handelsbanken
245,910.45,31162,handelsbanken,33785,handelsbanken
245,1324.62,29257,handelsbanken,38054,handelsbanken
245,1163.73,69242,others,30326,handelsbanken
246,783.82,18779,swedbank,93444,others
246,1472.82,40550,handelsbanken,30970,handelsbanken
246,1161.65,40170,handelsbanken,34621,handelsbanken
246,1411.54,14500,swedbank,90723,others
246,737.26,33380,handelsbanken,38378,handelsbanken
246,1051.89,2726,swedbank,12989,swedbank
246,1112.52,63872,others,45720,others
246,1058.05,7154,swedbank,56270,others
246,590.1,40507,handelsbanken,18335,swedbank
246,730.91,52786,others,28962,handelsbanken
246,841.67,31869,handelsbanken,37247,handelsbanken
246,575.02,7345,swedbank,16960,swedbank
246,283.33,29370,handelsbanken,29601,handelsbanken
246,912.15,93324,others,26885,swedbank
246,546.47,59342,others,39601,handelsbanken
246,616.03,7811,swedbank,23610,swedbank
246,338.44,90842,others,70180,others
246,690.54,55249,others,17441,swedbank
246,102.26,41942,others,4345,swedbank
246,1751.3,69113,others,17711,swedbank
246,1030.12,39648,handelsbanken,39539,handelsbanken
246,607.22,12424,swedbank,43394,others
246,827.34,54369,others,97011,others
246,897.39,19059,swedbank,75980,others
246,514.32,39668,handelsbanken,37370,handelsbanken
246,32.19,33410,handelsbanken,40276,handelsbanken
246,1474.37,44874,others,60471,others
246,1361.92,30954,handelsbanken,40757,handelsbanken
246,1438.53,6180,swedbank,57889,others
246,334.65,32612,handelsbanken,34226,handelsbanken
246,452.77,65053,others,36620,handelsbanken
246,1171.0,14105,swedbank,57851,others
246,1272.01,36710,handelsbanken,37541,handelsbanken
246,1662.85,32579,handelsbanken,74389,others
246,432.16,22967,swedbank,9652,swedbank
246,523.52,39842,handelsbanken,8807,swedbank
246,858.18,23647,swedbank,87337,swedbank
246,850.18,33616,handelsbanken,37444,handelsbanken
246,395.34,32643,handelsbanken,35357,handelsbanken
246,788.08,83578,others,48886,others
246,834.81,21763,swedbank,57426,others
246,205.14,39001,handelsbanken,84851,others
246,622.47,74339,others,51748,others
246,1166.0,28933,handelsbanken,74692,others
246,1225.73,65855,others,31968,handelsbanken
246,943.99,28134,handelsbanken,69625,others
246,1255.18,51248,others,25227,swedbank
246,73.44,71629,others,87545,others
246,1220.12,52623,others,99331,others
246,358.99,62608,others,73531,others
246,647.06,32680,handelsbanken,35918,handelsbanken
246,93.23,19399,swedbank,38631,handelsbanken
246,560.21,76225,others,85098,others
246,810.91,31772,handelsbanken,37364,handelsbanken
246,250.48,52117,others,68276,others
246,1064.24,47271,others,77789,others
246,993.77,35801,handelsbanken,32740,handelsbanken
246,1001.89,28386,handelsbanken,28559,handelsbanken
246,655.01,29513,handelsbanken,26336,swedbank
246,856.66,3827,swedbank,41246,others
246,738.41,68654,others,57318,others
246,1066.11,24340,swedbank,54557,others
246,696.61,23320,swedbank,39715,handelsbanken
246,43.61,8895,swedbank,27275,swedbank
246,693.87,35295,handelsbanken,40466,handelsbanken
246,487.46,6837,swedbank,4638,swedbank
246,848.06,84954,others,53068,others
246,399.45,88252,others,58289,others
247,1559.56,59866,others,9603,swedbank
247,1675.84,35000,handelsbanken,36585,handelsbanken
247,680.61,81268,others,79590,others
247,870.48,46737,others,19904,swedbank
247,495.62,32782,handelsbanken,32926,handelsbanken
247,894.72,90384,others,71078,others
247,444.03,39636,handelsbanken,29509,handelsbanken
247,463.73,58022,others,2742,swedbank
247,1239.01,24346,swedbank,57834,others
247,1575.19,71419,others,26204,swedbank
247,975.46,61216,others,12594,swedbank
247,805.07,59196,others,69034,others
247,922.53,15965,swedbank,24841,swedbank
247,1060.63,58927,others,32689,handelsbanken
247,614.25,50221,others,77178,others
247,999.57,33458,handelsbanken,66790,others
247,368.59,82811,others,2003,swedbank
247,285.63,36760,handelsbanken,40065,handelsbanken
247,1113.22,45126,handelsbanken,51535,others
247,1057.49,12922,swedbank,16348,swedbank
247,507.7,68159,others,76993,others
247,1090.97,39184,handelsbanken,36435,handelsbanken
247,1052.57,7699,swedbank,6208,swedbank
247,646.53,53527,others,68318,others
247,1001.23,31064,handelsbanken,29889,handelsbanken
247,716.78,40253,handelsbanken,29194,handelsbanken
247,706.45,11642,swedbank,17496,swedbank
247,304.86,99806,others,34784,handelsbanken
247,629.89,30907,handelsbanken,22153,swedbank
247,1271.94,66481,others,73857,others
247,961.83,39096,handelsbanken,20937,swedbank
247,728.75,6366,swedbank,53552,others
247,1193.43,84660,others,13428,swedbank
247,323.37,72536,others,52873,others
247,1065.54,15360,swedbank,10247,swedbank
247,864.63,39081,handelsbanken,40061,handelsbanken
247,1119.96,72871,others,5190,swedbank
247,1638.94,90463,others,44462,others
247,1342.38,27681,swedbank,22345,swedbank
247,1870.38,14001,swedbank,66444,others
247,901.83,71725,others,1600,swedbank
247,542.69,42065,others,66492,others
247,930.19,25080,swedbank,71759,others
247,603.77,74563,others,31317,handelsbanken
247,1195.82,23448,swedbank,24193,swedbank
247,1445.49,35419,handelsbanken,39538,handelsbanken
247,515.68,34804,handelsbanken,35866,handelsbanken
247,1064.29,29617,handelsbanken,51761,others
247,917.0,3404,swedbank,30102,handelsbanken
247,419.11,31015,handelsbanken,39773,handelsbanken
247,67.12,40131,handelsbanken,96482,others
247,905.05,12154,swedbank,9675,swedbank
247,1121.27,13986,swedbank,56088,others
247,916.42,39354,handelsbanken,29927,handelsbanken
247,730.34,99373,others,75286,others
247,382.24,68745,others,64089,others
247,781.69,64901,others,46593,others
247,353.7,21773,swedbank,20587,swedbank
247,1185.11,90163,others,78762,others
247,1472.72,50133,others,80840,others
247,1030.67,39452,handelsbanken,38298,handelsbanken
247,629.35,51762,others,66841,others
247,510.35,31918,handelsbanken,29417,handelsbanken
247,1315.4,12221,swedbank,8879,swedbank
247,1377.01,96713,others,78005,others
247,1388.95,12544,swedbank,57088,others
247,858.26,40573,handelsbanken,35185,handelsbanken
247,1198.17,16398,swedbank,57013,others
247,1097.98,36807,handelsbanken,36876,handelsbanken
247,652.71,56224,others,60988,others
247,1168.82,817,swedbank,81751,others
247,875.42,30016,handelsbanken,35513,handelsbanken
247,1479.07,16156,swedbank,13017,swedbank
247,1063.62,15820,swedbank,61730,others
247,1024.11,4636,swedbank,26624,swedbank
248,1104.61,23777,swedbank,11778,swedbank
248,727.13,40155,handelsbanken,27823,handelsbanken
248,693.94,3028,swedbank,57684,others
248,1752.12,39360,handelsbanken,39639,handelsbanken
248,728.15,30853,handelsbanken,32431,handelsbanken
248,410.54,73357,others,9443,swedbank
248,1332.74,59819,others,78157,others
248,702.62,61062,others,68039,others
248,959.54,6084,swedbank,23230,swedbank
248,972.59,10313,swedbank,91849,others
248,331.02,3658,swedbank,26891,swedbank
248,1284.73,46128,others,93049,others
248,334.76,87696,others,42033,others
248,656.66,29331,handelsbanken,64930,others
248,1029.55,1641,swedbank,67042,others
248,806.17,97540,others,70540,others
248,465.01,60879,others,6380,swedbank
248,1048.85,60448,others,95160,others
248,1432.86,3178,swedbank,25251,swedbank
248,524.08,37841,handelsbanken,39478,handelsbanken
248,469.41,19313,swedbank,50461,others
248,725.94,57496,others,25509,swedbank
248,1158.73,66411,others,80720,others
248,559.1,42316,others,35669,handelsbanken
248,876.45,9985,swedbank,84624,others
248,1082.63,91180,others,32287,handelsbanken
248,1557.57,32724,handelsbanken,28824,handelsbanken
248,914.82,69293,others,50519,others
248,596.63,37283,handelsbanken,28753,handelsbanken
248,960.21,37025,handelsbanken,30711,handelsbanken
248,654.96,24854,swedbank,89068,others
248,639.13,12078,swedbank,27227,swedbank
248,547.78,52076,others,71061,others
248,296.8,98823,others,91375,others
248,933.49,38602,handelsbanken,33535,handelsbanken
248,466.48,7799,swedbank,30162,handelsbanken
248,995.4,12812,swedbank,38640,handelsbanken
248,1085.84,33231,handelsbanken,33978,handelsbanken
248,686.16,40080,handelsbanken,36723,handelsbanken
248,349.24,24897,swedbank,71173,others
248,884.48,37735,handelsbanken,37071,handelsbanken
248,233.93,84322,others,65477,others
248,930.19,50290,others,58841,others
248,1241.53,26655,swedbank,10832,swedbank
248,1152.99,66032,others,30068,handelsbanken
248,835.81,60117,others,73952,others
248,1411.52,93506,others,9297,swedbank
248,280.24,35901,handelsbanken,35134,handelsbanken
248,1012.99,42729,others,58863,others
248,588.35,38707,handelsbanken,90126,others
248,232.72,77942,others,80696,others
248,266.19,59394,others,36614,handelsbanken
248,703.69,50448,others,94175,others
248,924.1,78144,others,96717,others
248,507.03,28491,handelsbanken,33170,handelsbanken
248,161.6,7887,swedbank,11992,swedbank
248,857.19,26955,swedbank,21995,swedbank
248,996.56,79311,others,58076,others
248,1742.32,34371,handelsbanken,3210,swedbank
248,734.65,86350,others,22659,swedbank
248,1854.02,36034,handelsbanken,32007,handelsbanken
248,570.1,40160,handelsbanken,58379,others
248,2169.99,25954,swedbank,41044,handelsbanken
248,1256.88,38989,handelsbanken,36669,handelsbanken
248,130.24,29220,handelsbanken,31738,handelsbanken
248,247.03,88402,others,44971,others
248,268.3,63153,others,63365,others
248,1053.16,32496,handelsbanken,32147,handelsbanken
248,226.57,35867,handelsbanken,29956,handelsbanken
249,457.9,58521,others,69886,others
249,1296.89,18268,swedbank,13204,swedbank
249,842.72,14606,swedbank,1508,swedbank
249,1591.45,97975,others,38368,handelsbanken
249,1365.52,22473,swedbank,5201,swedbank
249,1969.19,8788,swedbank,10970,swedbank
249,1535.57,43875,others,6964,swedbank
249,536.97,8425,swedbank,3253,swedbank
249,351.13,19150,swedbank,18089,swedbank
249,566.5,7414,swedbank,48610,others
249,409.8,13065,swedbank,61600,others
249,1087.67,28726,handelsbanken,35886,handelsbanken
249,1119.2,85702,others,5218,swedbank
249,976.03,29437,handelsbanken,39985,handelsbanken
249,962.39,37587,handelsbanken,83215,others
249,1118.58,21690,swedbank,1447,swedbank
249,488.8,10058,swedbank,56135,others
249,1248.2,35212,handelsbanken,28255,handelsbanken
249,1492.15,41183,others,13306,swedbank
249,2021.18,3367,swedbank,39379,handelsbanken
249,1619.08,73051,others,30068,handelsbanken
249,166.32,54596,others,34785,handelsbanken
249,862.0,98369,others,245,swedbank
249,599.64,26088,swedbank,20984,swedbank
249,890.99,28387,handelsbanken,93615,others
249,466.49,12397,swedbank,65490,others
249,451.45,39820,handelsbanken,32303,handelsbanken
249,1099.42,42546,others,83430,others
249,554.62,26345,swedbank,49031,others
249,782.8,33092,handelsbanken,37248,handelsbanken
249,59.0,38910,handelsbanken,28960,handelsbanken
249,404.95,30489,handelsbanken,31434,handelsbanken
249,488.75,91879,others,11573,swedbank
249,1150.19,32319,handelsbanken,28772,handelsbanken
249,951.78,38046,handelsbanken,31777,handelsbanken
249,664.54,14498,swedbank,47598,others
249,493.53,41136,handelsbanken,68336,others
249,1002.37,60302,others,28283,handelsbanken
249,857.12,36770,handelsbanken,34997,handelsbanken
249,601.99,8350,swedbank,14799,swedbank
249,1045.88,22178,swedbank,42644,others
249,940.05,25223,swedbank,19622,swedbank
249,646.56,59352,others,85340,others
249,1071.8,5214,swedbank,49267,others
249,368.53,85961,others,28711,handelsbanken
249,653.24,28280,handelsbanken,90004,others
249,868.91,40708,handelsbanken,38977,handelsbanken
249,970.35,34564,handelsbanken,28425,handelsbanken
249,423.02,28669,handelsbanken,30550,handelsbanken
249,241.03,39190,handelsbanken,29306,handelsbanken
249,419.08,32564,handelsbanken,35843,handelsbanken
249,520.92,14448,swedbank,72295,others
249,840.66,38421,handelsbanken,30196,handelsbanken
249,772.11,59478,others,64487,others
249,902.27,26018,swedbank,16139,swedbank
249,1016.53,92825,others,47561,others
249,1233.2,30926,handelsbanken,9607,swedbank
249,303.05,12407,swedbank,10386,swedbank
249,758.81,41354,others,9571,swedbank
249,647.09,49407,others,82400,others
249,813.59,8880,swedbank,50059,others
249,656.16,60719,others,65689,others
249,1182.1,3792,swedbank,15408,swedbank
249,877.56,40678,handelsbanken,40680,handelsbanken
249,1644.57,34410,handelsbanken,61821,others
249,65.3,57442,others,67460,others
249,1089.69,26865,swedbank,13361,swedbank
250,509.07,25730,swedbank,9548,swedbank
250,790.76,86886,others,75264,others
250,1013.59,60167,others,46245,others
250,1686.21,21494,swedbank,10342,swedbank
250,289.81,14142,swedbank,85578,others
250,542.17,16453,swedbank,19864,swedbank
250,821.0,81552,others,86982,others
250,750.78,86607,others,29466,handelsbanken
250,1332.66,22339,others,99734,others
250,1374.5,20293,swedbank,35482,handelsbanken
250,486.0,46580,others,36296,handelsbanken
250,1107.82,7377,swedbank,15080,swedbank
250,644.85,46589,others,51703,others
250,317.66,50646,others,90012,others
250,556.61,38097,handelsbanken,18438,swedbank
250,1176.17,67385,others,68386,others
250,654.47,55336,others,53453,others
250,715.22,33632,handelsbanken,1880,swedbank
250,190.4,99464,others,43714,others
250,284.4,51140,others,47093,others
250,981.11,60831,others,71988,others
250,299.02,30350,handelsbanken,14443,swedbank
250,816.69,40438,handelsbanken,36777,handelsbanken
250,1954.46,39094,handelsbanken,28677,handelsbanken
250,1407.48,64613,others,24381,swedbank
250,1466.31,56835,swedbank,30138,handelsbanken
250,520.26,40722,handelsbanken,35984,handelsbanken
250,1071.84,12439,swedbank,85812,others
250,1056.92,14448,swedbank,4718,swedbank
250,871.12,36258,handelsbanken,33505,handelsbanken
250,1095.47,28236,handelsbanken,38985,handelsbanken
250,704.77,14302,swedbank,78545,others
250,557.19,19940,swedbank,24243,swedbank
250,905.08,19105,swedbank,73245,others
250,445.49,32129,handelsbanken,98518,others
250,1557.6,57403,others,4279,swedbank
250,144.95,29586,handelsbanken,39945,handelsbanken
250,1107.84,40627,handelsbanken,30247,handelsbanken
250,916.49,69362,others,69019,others
250,1155.13,32182,handelsbanken,80225,others
250,758.74,18406,swedbank,62585,others
250,236.41,72482,others,30068,handelsbanken
250,1017.01,38525,handelsbanken,37014,handelsbanken
250,836.34,61304,others,61839,others
250,1004.22,53120,others,26996,swedbank
250,1215.42,36550,handelsbanken,40318,handelsbanken
250,791.23,49335,others,28552,handelsbanken
250,572.51,35219,handelsbanken,36079,handelsbanken
250,54.39,47807,others,7275,swedbank
250,694.97,22693,swedbank,19744,swedbank
250,1001.31,16191,swedbank,13370,swedbank
250,849.72,34040,handelsbanken,32486,handelsbanken
250,682.85,21130,swedbank,98448,others
250,1716.64,88403,others,74161,others
250,1127.36,15075,swedbank,54617,others
250,1525.76,53503,others,6555,swedbank
250,799.7,90757,others,64998,others
250,643.11,48314,others,48949,others
250,1246.51,10783,swedbank,9652,swedbank
250,1021.15,39251,handelsbanken,29001,handelsbanken
250,550.24,47241,others,59614,others
250,1210.65,37581,handelsbanken,34726,handelsbanken
250,864.6,73286,others,57545,others
250,743.71,1355,swedbank,22302,swedbank
250,1270.17,24250,swedbank,34076,handelsbanken
250,657.29,32414,handelsbanken,38753,handelsbanken
250,735.18,10394,swedbank,6600,swedbank
250,1793.73,34205,handelsbanken,28977,handelsbanken
250,1227.41,18803,swedbank,12673,swedbank
250,784.39,50655,others,33355,handelsbanken
250,1214.51,7361,swedbank,91182,others
250,707.54,68202,others,46939,others
250,1444.21,27850,handelsbanken,68478,others
250,733.0,91463,others,41760,others
250,1332.74,5866,swedbank,1220,swedbank
250,1514.55,32088,others,37153,handelsbanken
250,957.98,79193,others,82157,others
250,535.08,62929,others,81594,others
250,739.52,22075,swedbank,7712,swedbank
250,544.08,13746,swedbank,50586,handelsbanken
250,737.84,35027,handelsbanken,40888,handelsbanken
250,1130.01,47499,others,72215,others
250,1113.17,30466,handelsbanken,35389,handelsbanken
250,1153.84,86875,others,33565,handelsbanken
250,672.84,3349,swedbank,82367,others
250,665.13,67482,others,67390,others
251,1555.47,32751,handelsbanken,38579,handelsbanken
251,507.02,19558,swedbank,34225,handelsbanken
251,613.2,5785,swedbank,54760,others
251,736.19,47729,others,81398,others
251,906.11,6643,swedbank,19946,swedbank
251,191.79,2114,swedbank,15786,swedbank
251,880.78,33781,handelsbanken,41048,handelsbanken
251,356.41,79153,others,30068,handelsbanken
251,362.64,37964,handelsbanken,37499,handelsbanken
251,1128.76,41485,others,48664,others
251,1174.77,93716,others,79944,others
251,1213.76,32717,handelsbanken,34296,handelsbanken
251,431.32,17660,swedbank,18176,swedbank
251,389.54,36636,handelsbanken,68355,others
251,1520.25,29314,handelsbanken,31890,handelsbanken
251,929.67,16074,swedbank,4701,swedbank
251,1069.33,35534,handelsbanken,33985,handelsbanken
251,286.62,42624,others,52637,others
251,143.27,15852,swedbank,1978,swedbank
251,640.24,71983,others,79470,others
251,1697.24,69247,others,72920,others
251,965.24,71773,others,74320,others
251,253.84,68605,others,23910,swedbank
251,886.7,42787,others,22307,swedbank
251,325.39,96092,others,32340,handelsbanken
251,946.22,74117,others,11604,swedbank
251,344.73,73870,others,45644,others
251,1616.46,34593,handelsbanken,34359,handelsbanken
251,118.37,33484,handelsbanken,31978,handelsbanken
251,1277.33,82036,others,3862,swedbank
251,1301.81,95277,others,69514,others
251,1676.27,14723,swedbank,72601,others
251,151.1,45110,others,9612,swedbank
251,1364.18,83570,others,3460,swedbank
251,1335.95,28568,handelsbanken,36143,handelsbanken
251,1044.03,21729,swedbank,22697,swedbank
251,955.14,38779,handelsbanken,31500,handelsbanken
251,747.03,65532,others,50411,others
251,1288.38,81364,others,56091,others
251,1446.93,38207,handelsbanken,84319,others
251,848.62,36726,handelsbanken,39183,handelsbanken
251,1579.55,48833,others,63365,others
251,554.04,79628,others,6733,swedbank
251,1215.36,42544,others,34375,handelsbanken
251,1073.05,40533,handelsbanken,39266,handelsbanken
251,1356.47,99198,others,50086,others
251,860.96,16574,swedbank,63076,others
251,472.92,34295,handelsbanken,31185,handelsbanken
251,718.94,89018,others,21908,swedbank
251,685.69,86459,others,27148,swedbank
251,824.18,33084,handelsbanken,41093,handelsbanken
251,1830.96,11774,swedbank,88004,others
251,338.44,88812,others,39489,handelsbanken
251,1346.46,42588,others,15287,swedbank
251,1155.16,20934,swedbank,95214,others
251,236.5,1892,swedbank,86345,others
251,986.23,32271,handelsbanken,56661,others
251,398.54,62322,others,51917,others
251,942.27,71052,others,69099,others
251,1504.25,2711,swedbank,47111,others
251,1564.11,56909,others,89400,others
251,1547.1,37991,handelsbanken,33834,handelsbanken
251,257.25,24947,swedbank,42012,others
251,1566.45,90898,others,1791,swedbank
251,738.45,49292,others,71528,others
251,220.34,29656,handelsbanken,35544,handelsbanken
251,1158.82,37049,handelsbanken,29531,handelsbanken
251,1137.71,59586,others,42338,others
251,41.01,77913,others,17702,swedbank
251,1333.92,59268,others,6661,swedbank
251,878.0,10880,swedbank,16331,swedbank
251,540.15,55695,others,88136,others
251,863.63,39285,handelsbanken,39440,handelsbanken
251,606.16,3047,swedbank,18826,swedbank
251,452.91,35230,handelsbanken,38161,handelsbanken
251,1056.18,20265,swedbank,9709,swedbank
252,830.03,4023,swedbank,31317,handelsbanken
252,465.76,39882,handelsbanken,92895,others
252,945.59,93477,others,54240,others
252,220.42,19369,swedbank,6521,swedbank
252,1055.07,32833,handelsbanken,13387,swedbank
