account,bank,sum,mean,median,std,max,min,count_in,count_out,count_unique_in,count_unique_out,count_days_in_bank,count_phone_changes,sum_spending,mean_spending,median_spending,std_spending,max_spending,min_spending,count_spending,is_sar
2437,swedbank,4331.05,393.7318181818182,421.58,835.5094316740916,1744.26,-776.35,7,4,1,1,28,0,19369.48,1489.96,345.86,4261.232984010222,15656.99,31.35,13.0,0
2438,swedbank,-10183.85,-424.32708333333335,-739.025,651.700715069086,968.29,-1321.94,7,17,1,1,25,0,5455.95,545.595,302.22,526.4215377907709,1654.04,101.83,10.0,0
2439,swedbank,-1904.91,-100.25842105263159,-271.7,545.1800115992593,1091.66,-1091.66,8,11,2,2,26,0,23926.9,1329.2722222222224,473.43,3306.6923959316837,14461.77,46.16,18.0,0
2440,swedbank,970.5900000000001,60.66187500000001,109.78500000000003,975.390353996585,1258.7,-1301.37,8,8,1,1,27,0,18224.54,1301.7528571428572,647.705,2858.162928174531,11156.83,2.69,14.0,0
2441,swedbank,2888.8500000000004,240.73750000000004,594.0600000000001,765.8137834905369,1152.67,-1165.83,8,4,1,1,23,0,17299.69,1235.6921428571427,643.405,2350.678745862331,9332.49,151.21,14.0,0
2442,swedbank,2721.86,209.37384615384616,310.67,600.057631017478,840.78,-829.26,9,4,2,1,28,0,30848.69,1814.6288235294116,552.82,5114.092169042422,21637.26,84.92,17.0,1
2443,swedbank,-1855.7700000000004,-88.37000000000002,107.4,1230.7686452254136,1443.4,-1989.43,11,10,1,1,28,0,20403.77,1700.3141666666668,644.35,3609.7843819452164,13080.24,89.5,12.0,0
2444,swedbank,-7246.02,-207.02914285714286,-423.0,685.5385301153927,937.46,-867.01,13,22,2,2,27,0,33362.52,2780.2099999999996,514.135,7682.774182672913,27167.05,288.59,12.0,0
2445,swedbank,3208.38,168.8621052631579,581.56,850.0412733481368,1008.4,-1211.09,11,8,1,1,27,0,3012.47,334.71888888888884,300.82,231.54562646724966,711.81,5.37,9.0,0
2446,swedbank,389.28999999999985,21.627222222222215,-414.3,970.6002478503312,1637.81,-1258.27,7,11,1,1,27,0,11508.05,885.2346153846154,493.34,1549.9155787795635,5955.43,0.63,13.0,0
2447,swedbank,1254.22,104.51833333333333,239.31,785.8171665659238,1327.25,-1327.25,7,5,1,2,20,0,6833.02,427.06375,420.77,240.87616948340903,986.39,96.48,16.0,0
2448,swedbank,-1292.5,-76.02941176470588,-526.92,1236.3996952011041,1681.76,-1837.07,8,9,1,1,28,0,29790.879999999997,2127.9199999999996,458.22,5951.744865609387,22753.34,42.5,14.0,0
2449,swedbank,-88.03000000000009,-4.890555555555561,-168.10999999999999,719.925736370015,1340.3,-1178.52,8,10,1,2,26,0,33777.61,1876.533888888889,494.545,5775.0079910065815,24969.08,6.07,18.0,0
2450,swedbank,-213.68000000000006,-11.871111111111114,-165.945,889.5962094045411,1625.87,-1625.87,9,9,2,1,28,0,14587.5,1041.9642857142858,338.625,2186.4981981195915,8478.91,38.63,14.0,0
2451,swedbank,3060.99,122.43959999999998,433.02,738.7265146886228,1322.89,-1322.89,16,9,2,2,28,0,12435.06,888.2185714285714,296.58,2162.9136594057463,8357.84,56.35,14.0,0
2452,swedbank,4284.13,178.50541666666666,233.85,638.8062902618286,1531.84,-1531.84,20,4,1,1,28,0,17314.97,1018.5276470588236,429.92,2198.653751618617,9451.29,37.83,17.0,0
2453,swedbank,28107.659999999996,759.6664864864864,1059.61,655.0789470964388,1270.87,-1270.87,32,5,1,2,28,0,28079.34,1754.95875,382.745,5352.54739009614,21784.91,0.46,16.0,0
2454,swedbank,-1536.53,-69.84227272727273,270.88,803.5093137927722,1563.92,-1628.74,12,10,1,1,28,0,19879.54,1656.6283333333333,684.825,3558.065345904181,12933.64,311.03,12.0,0
2455,swedbank,1155.3400000000001,52.51545454545455,642.19,1001.1685409071565,1276.61,-1742.27,12,10,1,1,28,0,26749.57,1407.872105263158,326.27,4004.2315821051934,17876.88,59.17,19.0,0
2456,swedbank,-2044.52,-75.72296296296297,-478.85,1075.132256872524,1423.6,-1310.87,12,15,1,2,26,0,25506.08,1500.3576470588237,241.6,4602.065544407111,19309.56,2.69,17.0,0
2457,swedbank,-784.6500000000003,-39.232500000000016,-218.47,677.9640009529694,1101.72,-1101.72,9,11,1,1,28,0,13276.83,1327.683,438.56,2497.7826084707394,8342.28,7.9,10.0,0
2458,swedbank,-896.94,-42.71142857142858,-391.08,1176.777638142762,1819.61,-1819.61,10,11,1,1,27,0,14213.74,1184.4783333333332,582.555,2240.6324679463055,8226.75,1.5,12.0,0
2459,swedbank,1977.96,164.83,337.075,713.4395754499338,927.52,-894.29,7,5,1,1,28,0,20533.53,2281.503333333333,543.03,5562.275917724686,17103.68,76.33,9.0,0
2460,swedbank,5112.43,319.526875,424.62,572.4311164349093,1421.48,-596.22,12,4,1,1,26,0,23317.26,1554.484,502.56,4082.119503496402,16270.65,90.68,15.0,0
2461,swedbank,2529.1099999999997,133.11105263157893,513.21,826.3627683334477,1876.96,-1259.47,10,9,1,1,27,0,15836.199999999999,1055.7466666666667,447.06,2332.61256915829,9440.56,17.03,15.0,0
2462,swedbank,-3200.45,-152.40238095238095,-367.29,779.2903390515294,1248.99,-1109.67,9,12,1,1,24,0,14142.650000000001,1010.1892857142858,415.975,2203.235848754716,8609.79,4.1,14.0,0
2463,swedbank,3965.39,305.03,360.35,1010.5761575292911,1724.78,-1554.51,8,5,1,2,25,0,25261.04,1804.3600000000001,380.54999999999995,5276.62442564883,20126.03,133.36,14.0,0
2464,swedbank,-372.66999999999985,-18.63349999999999,217.05,876.4960713712359,1613.95,-1613.95,12,8,1,1,27,0,20873.45,2087.3450000000003,507.875,5144.1094740451545,16714.09,7.52,10.0,0
2465,swedbank,-184.07000000000005,-12.271333333333336,-144.42,695.1269788613822,1146.22,-1169.88,7,8,1,1,28,0,13681.539999999999,855.0962499999999,525.565,1373.9005530041102,5896.82,46.64,16.0,0
2466,swedbank,4168.14,245.18470588235297,650.36,841.3187773156918,1086.69,-1086.69,12,5,1,2,25,0,14768.15,1230.6791666666666,337.91499999999996,2847.2650248630407,10216.64,28.42,12.0,0
2467,swedbank,-860.96,-53.81,42.535,734.2453850587009,1323.24,-1323.24,9,7,1,1,28,0,21754.38,1359.64875,568.425,3196.968706016946,13260.25,77.03,16.0,0
2468,swedbank,593.4100000000001,31.232105263157898,142.91,924.685444862071,1558.28,-1824.75,10,9,1,1,26,0,24456.08,2223.28,506.43,5754.736063063188,19529.25,63.29,11.0,0
2469,swedbank,167.61000000000035,7.981428571428588,-188.91,1118.2468035871407,2076.14,-1389.68,9,12,1,2,28,0,34109.88,2842.49,471.53999999999996,8352.492909334967,29352.78,55.44,12.0,0
2470,swedbank,-1774.15,-84.48333333333333,-614.64,1088.2673666812461,1755.19,-1194.42,9,12,1,2,28,0,22241.35,1390.084375,490.925,3200.5269594760352,13309.59,171.67,16.0,0
2471,swedbank,334.12000000000035,19.654117647058843,-12.5,807.419016032404,1510.66,-1340.75,8,9,1,1,26,0,20377.74,1455.5528571428572,389.78,3466.698531117575,13395.5,75.35,14.0,0
2472,swedbank,-1181.1499999999996,-65.61944444444443,26.450000000000003,819.1638368444928,959.39,-2064.22,9,9,1,1,27,0,12920.099999999999,1435.5666666666666,363.02,3144.3732600114445,9787.4,24.57,9.0,0
2473,swedbank,-4124.78,-217.0936842105263,-457.27,902.5172154665253,2217.57,-1769.03,8,11,1,1,26,0,10764.24,768.8742857142857,486.615,1008.6551854265718,4037.77,89.88,14.0,0
2474,swedbank,-175.93000000000006,-8.377619047619051,-56.45,721.5518603669784,1534.23,-1301.53,10,11,1,1,28,0,20795.699999999997,1599.6692307692306,419.28,4305.546163588428,15890.88,46.97,13.0,0
2475,swedbank,12804.099999999999,291.00227272727267,526.88,583.6833617075696,1724.05,-1237.46,34,10,2,1,28,0,30578.34,3397.5933333333332,286.55,9030.57955584247,27461.68,66.33,9.0,0
2476,swedbank,4087.7,240.45294117647057,743.31,1010.9202682689961,1677.75,-1305.11,10,7,1,1,27,0,17236.670000000002,1566.9700000000003,576.31,3488.3351406193756,12065.61,242.08,11.0,0
2477,swedbank,18.74000000000018,0.9370000000000089,-149.875,817.732550159602,1569.73,-1453.1,8,12,1,1,28,0,16816.68,934.26,423.04,2013.4857115226525,8916.65,22.05,18.0,0
2478,swedbank,1523.9399999999996,117.22615384615382,374.26,692.399932234958,851.31,-1335.89,8,5,1,1,27,0,16051.98,1459.270909090909,538.98,3029.1562387848358,10561.1,37.03,11.0,0
2479,swedbank,18868.83,628.961,1186.9,818.8475656776461,1352.32,-889.28,22,8,1,1,28,0,20973.59,2097.359,525.69,4792.252678557687,15686.37,182.14,10.0,0
2480,swedbank,-1172.28,-58.614,-267.65,729.3704670785045,1140.66,-1256.05,9,11,1,2,28,0,17032.22,1703.2220000000002,478.765,3796.0000340528045,12456.03,6.58,10.0,0
2481,swedbank,12658.85,744.6382352941176,820.27,911.6746331630277,1630.04,-1410.46,13,4,1,1,28,0,22509.44,2250.944,525.47,5705.9165206539,18468.14,68.41,10.0,0
2482,swedbank,-43.38999999999987,-2.1694999999999935,-276.13,689.5934752749928,1153.55,-1225.56,8,12,1,1,28,0,22216.26,2019.6599999999999,604.64,4954.709857432623,16914.3,6.18,11.0,0
2483,swedbank,1255.97,78.498125,71.535,737.8576678214549,1250.25,-1416.31,8,8,1,1,28,0,39984.71000000001,2665.647333333334,317.61,8494.583230780045,33326.41,30.23,15.0,0
2484,swedbank,12247.87,395.0925806451613,1058.92,953.5186496864048,1890.84,-1890.84,20,11,1,1,28,0,18992.26,1187.01625,566.4749999999999,3098.491377015326,12741.47,16.14,16.0,0
2485,swedbank,-9143.710000000001,-285.74093750000003,-522.34,780.8185733486297,1245.61,-1472.87,9,23,2,2,28,0,13313.060000000001,665.653,381.435,818.6129054501118,3716.6,8.39,20.0,0
2486,swedbank,10322.32,344.07733333333334,752.425,714.2044612783408,942.5,-934.09,20,10,1,1,28,0,16582.36,1036.3975,564.71,2038.4804368401478,8553.08,4.96,16.0,0
2487,swedbank,1906.2399999999998,86.64727272727272,-37.71,765.7682659306886,1624.67,-921.59,10,12,1,2,28,0,19130.14,1366.4385714285713,640.64,2800.7036044752895,11013.3,5.32,14.0,0
2488,swedbank,-19724.46,-680.1537931034483,-1685.75,1274.2537913854123,1834.17,-1834.17,9,20,1,1,27,0,21853.14,1560.9385714285713,651.105,3925.980990605762,15149.47,1.76,14.0,0
2489,swedbank,-12380.37,-386.8865625,-809.21,745.7144736495216,1410.72,-1410.72,9,23,2,2,27,0,45558.33,3504.486923076923,298.83,11392.585261631346,41408.57,23.26,13.0,0
2490,swedbank,6904.61,431.538125,926.1800000000001,921.3751955869643,1498.88,-1498.88,12,4,1,1,27,0,38875.47,2776.819285714286,514.855,8641.60833988003,32768.47,3.61,14.0,0
2491,swedbank,-11131.91,-397.5682142857143,-881.115,846.5011328427746,1445.26,-1049.47,8,20,1,1,28,0,26020.8,2001.6,590.36,5024.79323277917,18680.34,60.37,13.0,0
2492,swedbank,-2153.1800000000003,-89.71583333333335,-440.975,754.5478372648182,1295.74,-1439.51,11,13,2,2,28,0,21577.65,1961.6045454545456,536.84,4913.062149347113,16755.48,45.37,11.0,0
2493,swedbank,1552.2800000000002,70.55818181818182,121.16500000000002,879.7866789963314,1954.24,-1138.04,11,11,2,2,28,0,10897.23,1089.723,484.2,1914.778444265376,6463.43,69.16,10.0,0
2494,swedbank,10724.1,670.25625,980.935,1025.5525886654148,1602.67,-1181.42,12,4,1,1,28,0,24995.4,1470.3176470588237,482.58,4300.520979709217,18138.56,9.68,17.0,0
2495,swedbank,7119.28,355.964,483.81,711.6099649785984,1153.72,-1046.19,12,8,2,1,28,0,22394.31,2035.8463636363638,738.38,4617.738877886607,15932.79,96.45,11.0,0
2496,swedbank,11006.11,440.24440000000004,642.08,723.5185392987522,2148.42,-1168.8,20,5,1,2,28,0,14920.849999999999,1243.4041666666665,562.09,2616.5258608122413,9494.05,19.4,12.0,0
2497,swedbank,1838.3399999999997,79.92782608695651,294.21,675.3260349904839,1518.35,-1633.76,16,7,1,1,27,0,20586.81,1583.6007692307694,478.65,3979.7613376442173,14775.81,89.48,13.0,0
2498,swedbank,-7405.009999999999,-296.20039999999995,-631.63,1009.9138890209072,1868.75,-1868.75,10,15,1,2,27,0,16094.32,1609.432,638.825,3300.3059031206994,10965.11,50.8,10.0,0
2499,swedbank,1389.9,55.596000000000004,396.22,865.9621951140052,1309.41,-1697.43,13,12,1,1,27,0,18565.989999999998,2320.7487499999997,495.285,5324.677701590256,15489.14,174.63,8.0,0
2500,swedbank,2333.029999999999,75.25903225806448,882.91,1015.9353185656222,1138.96,-1573.73,18,13,1,1,28,0,35669.08,2377.938666666667,309.46,7430.436212170922,29202.12,31.11,15.0,0
2501,swedbank,1535.91,102.394,248.97,671.3400152232846,1006.95,-731.74,8,7,1,1,27,0,10207.57,785.1976923076923,327.11,1458.7101033570368,5554.36,1.04,13.0,0
2502,swedbank,-1437.79,-89.861875,218.38,832.8500823975365,1039.32,-1283.36,9,7,1,1,28,0,15426.15,1285.5125,446.76,2719.6314631519303,9814.4,36.85,12.0,0
2503,swedbank,1473.43,105.245,419.19,774.0087883495302,1251.4,-1251.4,8,6,1,2,26,0,17435.89,1743.589,649.54,3641.850270927464,12056.71,49.63,10.0,0
2504,swedbank,4090.55,292.1821428571429,573.905,985.2510945414144,1690.77,-1156.13,9,5,1,1,21,0,15472.71,1105.1935714285714,295.88,2907.8335581893984,11167.65,30.18,14.0,0
2505,swedbank,-4235.42,-222.91684210526316,-141.68,730.0688547820727,1067.46,-1575.52,7,12,1,2,26,0,19661.9,1404.4214285714286,617.0450000000001,3124.0673939466924,12195.2,76.59,14.0,0
2506,swedbank,2148.63,179.0525,303.36,778.5401045211013,1786.16,-1055.0,8,4,1,1,28,0,11148.95,655.8205882352942,504.05,849.2634241982181,3701.84,5.28,17.0,0
2507,swedbank,-1166.48,-64.80444444444444,-85.3,635.9406391944809,1427.26,-1172.57,8,10,1,1,28,0,22155.25,1477.0166666666667,462.88,4033.73121574743,16009.96,14.39,15.0,0
2508,swedbank,2664.58,177.63866666666667,148.09,760.4795317041429,1337.17,-1337.17,9,6,2,1,27,0,13568.880000000001,969.2057142857144,534.28,1804.6966793798995,7151.76,84.49,14.0,0
2509,swedbank,7754.959999999999,456.1741176470588,637.06,903.7399038305962,1529.12,-1355.42,12,5,1,2,28,0,40128.78999999999,3086.8299999999995,431.77,9039.41865787286,33145.14,165.22,13.0,0
2510,swedbank,20877.13,463.9362222222222,847.62,626.9627765059425,935.94,-1111.3,35,10,1,2,28,0,23288.149999999998,1663.4392857142855,483.58,4064.686099341052,15735.53,80.31,14.0,0
2511,swedbank,984.7299999999999,70.33785714285713,186.17000000000002,693.2765361802834,918.93,-1003.17,9,5,1,2,27,0,34461.54,2871.795,465.4,8326.621849540512,29298.44,113.19,12.0,0
2512,swedbank,2837.3499999999995,166.90294117647056,-159.49,1011.09457173751,1386.26,-1524.43,8,9,1,1,26,0,18718.88,1701.7163636363637,357.11,3956.429936097119,13576.9,10.88,11.0,0
2513,swedbank,-3013.7300000000005,-177.27823529411768,-276.57,976.6432075816844,1968.01,-1267.96,8,9,1,1,26,0,16366.529999999999,1818.503333333333,412.54,4276.8112538549085,13203.66,114.75,9.0,0
2514,swedbank,7098.02,169.0004761904762,385.66,608.8536954780916,1475.66,-1178.46,33,9,1,1,28,0,30196.940000000002,1887.3087500000001,484.215,5365.503947967207,21938.83,6.69,16.0,0
2515,swedbank,-1400.0600000000002,-70.00300000000001,-66.26,874.05936762177,1521.09,-1632.52,9,11,1,2,28,0,22608.850000000002,1884.0708333333334,250.075,5168.540405830185,18266.58,25.81,12.0,0
2516,swedbank,-4635.47,-231.7735,-202.27,692.2010398513685,1067.51,-1313.7,9,11,1,1,26,0,18274.54,1218.3026666666667,481.95,3131.335932908022,12485.26,39.91,15.0,0
2517,swedbank,1857.9499999999998,142.91923076923075,451.37,730.8152817739643,1095.36,-1262.01,8,5,1,2,27,0,27286.37,1819.0913333333333,539.38,5384.311618710772,21259.55,10.81,15.0,0
2518,swedbank,-1721.25,-101.25,-478.84,992.1914624015367,1611.24,-1611.24,7,10,1,1,27,0,17910.39,1119.399375,416.315,2506.1365180757643,10415.03,86.06,16.0,0
2519,swedbank,-623.8700000000005,-32.83526315789476,-534.23,981.4996720119925,1250.47,-1455.88,9,10,1,1,25,0,31773.179999999997,1869.0105882352939,452.77,5632.382262307476,23693.76,55.0,17.0,0
2520,swedbank,2454.66,144.39176470588234,47.58,880.0101960860688,1491.07,-1363.2,9,8,1,1,28,0,18335.79,1410.4453846153847,181.87,3898.477785714606,14337.35,69.7,13.0,0
2521,swedbank,-2920.88,-139.08952380952383,-526.25,984.5368845120848,1681.68,-1681.68,10,11,1,1,27,0,23915.579999999998,1839.6599999999999,451.04,5104.508833430173,18796.69,61.8,13.0,0
2522,swedbank,2539.08,149.35764705882352,16.9,965.3340426539497,1637.24,-1486.99,9,8,1,1,27,0,10727.279999999999,1072.7279999999998,350.21999999999997,2267.613475380866,7471.25,42.03,10.0,0
2523,swedbank,4618.59,219.93285714285716,437.97,657.3161175807487,1180.42,-1445.14,17,4,1,1,28,0,15135.800000000001,1081.1285714285716,484.12,2305.0068281389176,9035.57,79.51,14.0,0
2524,swedbank,3299.84,183.32444444444445,318.635,904.7020973403488,2144.33,-1184.6,10,8,2,1,25,0,11491.17,820.7978571428572,423.08,1497.6276140317523,5971.47,43.24,14.0,0
2525,swedbank,-5787.64,-199.57379310344828,-372.95,809.2815109334143,1224.38,-1653.07,12,17,1,5,28,0,12025.880000000001,1002.1566666666668,357.42499999999995,2095.755672059531,7557.97,34.79,12.0,1
2526,swedbank,2067.23,172.26916666666668,571.39,810.7867609075021,1271.79,-1271.79,7,5,1,1,27,0,21977.32,1831.4433333333334,666.325,4281.620098054077,15399.09,17.88,12.0,0
2527,swedbank,3670.38,282.3369230769231,133.59,777.508885548204,1567.19,-1567.19,8,5,1,1,27,0,39037.509999999995,2439.8443749999997,465.76,7937.320741728884,32182.69,37.88,16.0,0
2528,swedbank,-16039.56,-381.89428571428573,-558.81,526.0417126841023,1235.29,-1858.99,8,34,1,2,28,0,14486.670000000002,1316.9700000000003,390.95,3030.7866935995344,10437.77,63.06,11.0,0
2529,swedbank,-6623.66,-389.6270588235294,-474.76,758.7339889065594,583.05,-1761.69,6,11,1,2,27,0,8149.42,582.1014285714285,263.195,987.2362223816635,3883.0,35.69,14.0,0
2530,swedbank,132.13999999999965,11.011666666666637,58.86,773.3638306284063,1147.8,-1290.48,8,4,1,1,24,0,19334.15,1611.1791666666668,632.23,3321.5089320927577,12105.02,206.31,12.0,0
2531,swedbank,-9162.71,-352.411923076923,-681.13,1025.8593788118105,1196.92,-1892.04,9,17,1,7,28,0,28492.500000000004,1582.916666666667,541.585,4379.844809051626,19040.08,13.1,18.0,1
2532,swedbank,178.9000000000001,9.415789473684216,190.52,859.499716381026,1016.25,-1285.83,10,9,1,1,28,0,17186.84,954.8244444444445,549.23,1888.8255894173788,8426.21,70.01,18.0,0
2533,swedbank,2439.38,203.28166666666667,373.395,885.1673924573233,1566.04,-1551.79,8,4,1,1,27,0,51531.259999999995,3680.8042857142855,362.265,12281.97287603428,46340.46,42.06,14.0,0
2534,swedbank,3944.52,262.968,555.85,729.1853697419568,1068.31,-1245.61,11,4,1,1,27,0,18464.71,1420.3623076923077,513.6,3754.9711859439385,13882.97,54.1,13.0,0
2535,swedbank,2144.6499999999996,153.1892857142857,478.78,674.2854259192785,941.79,-941.79,9,5,1,2,26,0,23160.27,1654.305,726.1400000000001,4016.856687724772,15564.63,39.55,14.0,0
2536,swedbank,-756.7499999999999,-50.449999999999996,-209.98,863.2274583131114,1341.99,-1085.06,7,8,1,1,26,0,11117.4,694.8375,503.96500000000003,882.7979209422732,3803.57,9.55,16.0,0
2537,swedbank,4024.21,309.5546153846154,215.4,624.8890770584193,1204.95,-783.04,8,5,1,2,27,0,22693.25,1620.9464285714287,497.07000000000005,4195.337866721559,16169.04,19.59,14.0,0
2538,swedbank,-1765.5400000000002,-88.27700000000002,-200.46,628.8561844215759,1047.17,-1149.77,8,12,1,1,28,0,31213.86,2401.066153846154,518.07,6858.682111255703,25185.81,51.62,13.0,0
2539,swedbank,1340.25,67.0125,95.86999999999999,1020.3139465605931,1707.06,-1307.73,10,10,1,1,28,0,39046.79,3253.8991666666666,590.4549999999999,9189.482848349922,32400.5,28.5,12.0,0
2540,swedbank,3807.9700000000003,292.9207692307692,606.87,706.5191718613816,1144.97,-820.85,8,5,1,1,28,0,25150.33,2286.3936363636367,813.2,5229.5053864304855,17999.81,89.89,11.0,0
2541,swedbank,-905.1999999999999,-53.24705882352941,-200.4,867.9839795667652,1563.21,-1603.78,8,9,2,2,27,0,14368.35,798.2416666666667,453.85,1668.3771473826964,7402.63,40.31,18.0,0
2542,swedbank,-837.19,-44.06263157894737,-150.69,809.097009860321,1152.75,-1671.9,8,11,1,1,28,0,5304.09,442.0075,332.57500000000005,320.9201253250353,1111.43,66.65,12.0,0
2543,swedbank,2171.0,180.91666666666666,259.88,751.8332204120481,1263.43,-1227.83,8,4,1,1,25,0,36611.95,3050.995833333333,235.145,9478.136998505808,33135.59,62.17,12.0,0
2544,swedbank,517.2299999999996,28.734999999999975,217.65,673.6869600345462,925.56,-1154.43,10,8,1,1,28,0,9567.22,683.3728571428571,566.125,533.6179173907483,1990.07,7.83,14.0,0
2545,swedbank,-411.46000000000004,-15.23925925925926,20.0,594.8613218669343,1047.78,-1606.47,23,4,1,1,28,0,28663.11,1910.874,241.99,5995.407452443197,23559.62,27.94,15.0,0
2546,swedbank,1461.1299999999999,132.82999999999998,307.4,781.0249162350711,1008.27,-986.83,7,4,1,1,25,0,16970.059999999998,1305.3892307692306,203.83,3537.8132028261507,13047.77,78.74,13.0,0
2547,swedbank,1004.3800000000001,59.08117647058824,531.34,934.4722730897527,1097.52,-1724.05,9,8,1,1,27,0,22406.440000000002,1493.7626666666667,499.68,3738.6015725009624,14894.03,5.39,15.0,0
2548,swedbank,1696.2900000000002,141.35750000000002,426.33,817.8967751064589,1171.53,-1314.54,8,4,1,1,27,0,9245.279999999999,924.5279999999999,694.855,869.2983737704793,3282.62,306.2,10.0,0
2549,swedbank,2125.12,177.09333333333333,441.58000000000004,804.9532706519884,1291.77,-1238.52,7,5,1,2,22,0,10847.34,774.8100000000001,506.225,1284.2490065344086,5147.84,44.95,14.0,0
2550,swedbank,3183.8600000000006,289.44181818181823,252.63,1173.6042680547662,2011.66,-1671.83,7,4,1,1,28,0,16971.98,1131.4653333333333,272.22,3355.9769419454483,13241.48,65.46,15.0,0
2551,swedbank,1274.6699999999998,127.46699999999998,265.55,719.965961881378,1443.02,-887.89,6,4,1,1,27,0,19538.559999999998,1302.5706666666665,549.01,3172.0579165908475,12696.84,32.35,15.0,0
2552,swedbank,-5159.919999999999,-257.996,-56.165000000000006,931.2735018886772,994.82,-1566.85,10,10,2,2,26,0,17845.05,1487.0874999999999,426.195,3330.193318901595,11970.83,53.03,12.0,0
2553,swedbank,-1709.04,-85.452,-424.62,715.3791047417116,1083.68,-1421.48,8,12,1,1,25,0,8749.82,673.0630769230769,484.9,865.0368311945319,3485.84,108.3,13.0,0
2554,swedbank,281.98,6.266222222222223,124.49,543.5705085496724,1363.62,-1302.62,35,10,1,1,28,0,15294.57,1274.5475,350.35,3108.533532239409,11109.8,5.2,12.0,0
2555,swedbank,5018.58,418.215,872.845,1010.3554372820756,1440.98,-1136.85,8,4,1,1,28,0,18413.59,1150.849375,395.105,2675.180184046098,11085.64,40.26,16.0,0
2556,swedbank,-2730.79,-136.5395,336.98,998.793102090692,1074.82,-1816.66,11,9,1,1,28,0,13560.68,968.62,446.995,1766.907804207461,6986.7,31.82,14.0,0
2557,swedbank,-1505.08,-79.21473684210525,-309.95,807.9632928018478,1566.47,-1316.02,8,11,1,2,27,0,19017.23,1267.8153333333332,465.7,3225.321140621652,12841.84,6.1,15.0,0
2558,swedbank,3397.13,242.65214285714288,523.635,775.4363252952254,1386.18,-984.86,9,5,1,2,27,0,35677.59,2548.3992857142853,561.275,7431.249199227714,28332.08,2.64,14.0,0
2559,swedbank,1551.6599999999999,86.20333333333332,-290.585,1081.1474281086194,2233.66,-1614.47,8,10,1,2,27,0,19971.25,1664.2708333333333,279.75,4536.421006649622,16051.21,139.86,12.0,0
2560,swedbank,2405.8499999999995,126.62368421052629,-392.47,862.5250933883382,1646.09,-1187.69,9,10,2,1,28,0,24527.52,1442.795294117647,475.57,4016.4955630190193,16978.07,20.37,17.0,0
2561,swedbank,-2648.68,-155.80470588235292,-151.64,611.0917821010773,828.11,-864.72,8,9,1,2,27,0,15138.95,1164.5346153846153,337.97,2936.182992076662,10919.69,45.79,13.0,0
2562,swedbank,6457.83,280.77521739130435,1011.3,1107.5460511577737,2066.24,-2066.24,14,9,1,1,25,0,3165.24,527.54,520.905,467.8065694280062,1265.56,28.87,6.0,0
2563,swedbank,1844.0300000000002,141.84846153846155,315.55,1014.2349535310359,1493.92,-1493.92,8,5,1,1,19,0,6392.99,532.7491666666666,441.92499999999995,384.005421350422,1579.1,200.14,12.0,0
2564,swedbank,-2912.2699999999995,-116.49079999999998,-512.18,786.1334272666443,1396.8,-1337.46,9,16,2,3,25,0,8810.28,881.028,536.135,1393.470567530342,4785.87,5.23,10.0,1
2565,swedbank,-3419.04,-179.94947368421052,-626.2,728.2991007399339,992.48,-992.48,9,10,1,2,28,0,23240.489999999998,1549.3659999999998,378.84,3986.3429818565714,15901.97,182.64,15.0,0
2566,swedbank,463.84,33.13142857142857,111.49,639.2875212159374,845.97,-1701.44,10,4,1,1,27,0,23174.579999999998,1448.4112499999999,491.77,3626.050183982336,14966.21,26.4,16.0,0
2567,swedbank,7565.0199999999995,171.9322727272727,434.96,787.8136988715024,1481.79,-2144.36,33,11,1,2,28,0,51046.08,2835.8933333333334,352.955,10119.932134978215,43365.9,42.11,18.0,0
2568,swedbank,3351.25,304.65909090909093,452.68,747.3907184525982,1825.76,-691.55,7,4,1,1,26,0,26553.809999999998,1896.7007142857142,624.875,4692.490575469351,18162.19,180.59,14.0,0
2569,swedbank,-4151.65,-207.58249999999998,-717.4300000000001,796.1479099611618,1139.8,-1139.8,9,11,1,1,26,0,19858.559999999998,1323.9039999999998,410.51,3378.533844209433,13489.31,94.38,15.0,0
2570,swedbank,883.5199999999999,49.084444444444436,-68.23,944.6356804187853,1573.08,-1573.08,8,10,2,2,26,0,35736.44,3248.767272727273,233.63,9536.525682088934,31983.25,25.86,11.0,0
2571,swedbank,164.1200000000001,10.257500000000006,-212.89,976.7245457855556,1725.13,-1725.13,7,9,1,2,27,0,23634.43,1575.6286666666667,397.86,4583.6201290369145,18119.9,10.15,15.0,0
2572,swedbank,-10168.539999999999,-406.74159999999995,-654.01,951.2149902041073,1879.21,-1473.01,8,17,1,2,28,0,13374.86,1114.5716666666667,343.79,2551.8537261828574,9167.98,48.7,12.0,0
2573,swedbank,4043.22,311.01692307692304,449.63,850.5169009822264,1257.38,-1257.38,8,5,1,1,27,0,29762.39,2976.239,427.25,7453.769032877035,24130.6,129.49,10.0,0
2574,swedbank,3453.54,246.68142857142857,307.66999999999996,540.0282529910555,1172.57,-689.45,10,4,1,1,24,0,25302.44,1581.4025,473.005,4344.849044603659,17838.75,103.74,16.0,0
2575,swedbank,1478.51,67.205,303.775,810.5016339853098,1183.47,-1692.35,13,9,4,3,28,0,23225.69,1451.605625,308.47,4290.266236792256,17481.52,5.17,16.0,1
