id,src,dst,ttype
83808,51228,27303,TRANSFER
83811,51229,63230,TRANSFER
83813,51230,69744,TRANSFER
83819,51233,66412,TRANSFER
83820,51234,22171,TRANSFER
83828,51238,61897,TRANSFER
83829,51238,68553,TRANSFER
83831,51239,23310,TRANSFER
83833,51240,68033,TRANSFER
83835,51241,61348,TRANSFER
83843,51245,68274,TRANSFER
83844,51246,62141,TRANSFER
83849,51248,26368,TRANSFER
83850,51249,64565,TRANSFER
83857,51252,64187,TRANSFER
83862,51255,29221,TRANSFER
83880,51264,29196,TRANSFER
83881,51264,68798,TRANSFER
83889,51268,28930,TRANSFER
83895,51271,69964,TRANSFER
83896,51272,23949,TRANSFER
83902,51275,26534,TRANSFER
83911,51279,24026,TRANSFER
83918,51283,67802,TRANSFER
83921,51284,63729,TRANSFER
83923,51285,67824,TRANSFER
83935,51291,68191,TRANSFER
83937,51292,63956,TRANSFER
83941,51294,67349,TRANSFER
83944,51296,62551,TRANSFER
83946,51297,65355,TRANSFER
83948,51298,64260,TRANSFER
83964,51306,66335,TRANSFER
83967,51307,66089,TRANSFER
83980,51314,27956,TRANSFER
83983,51315,28564,TRANSFER
83989,51318,61900,TRANSFER
83992,51320,62380,TRANSFER
83993,51320,22649,TRANSFER
83994,51321,23993,TRANSFER
83995,51321,63600,TRANSFER
84001,51324,62794,TRANSFER
84006,51327,69317,TRANSFER
84013,51330,26086,TRANSFER
84017,51332,28952,TRANSFER
84019,51333,66020,TRANSFER
84020,51334,63334,TRANSFER
84029,51338,63052,TRANSFER
84030,51339,65591,TRANSFER
84037,51342,24063,TRANSFER
84039,51343,27166,TRANSFER
84042,51345,60987,TRANSFER
84044,51346,66119,TRANSFER
84046,51347,67251,TRANSFER
84057,51352,64958,TRANSFER
84061,51354,68400,TRANSFER
84062,51355,67972,TRANSFER
84063,51355,69510,TRANSFER
84064,51356,64100,TRANSFER
84073,51360,68426,TRANSFER
84077,51362,25449,TRANSFER
84082,51365,69025,TRANSFER
84084,51366,63919,TRANSFER
84087,51367,67995,TRANSFER
84094,51371,21291,TRANSFER
84098,51373,61413,TRANSFER
84109,51378,22576,TRANSFER
84111,51379,68285,TRANSFER
84117,51382,67591,TRANSFER
84126,51387,66674,TRANSFER
84135,51391,69796,TRANSFER
84137,51392,21958,TRANSFER
84138,51393,66883,TRANSFER
84141,51394,66868,TRANSFER
84144,51396,63526,TRANSFER
84158,51403,62463,TRANSFER
84167,51407,63233,TRANSFER
84168,51408,25752,TRANSFER
84170,51409,22159,TRANSFER
84177,51412,20955,TRANSFER
84183,51415,24697,TRANSFER
84186,51417,65284,TRANSFER
84187,51417,63618,TRANSFER
84188,51418,66530,TRANSFER
84190,51419,66439,TRANSFER
84199,51423,27392,TRANSFER
84204,51426,70411,TRANSFER
84207,51427,62974,TRANSFER
84214,51431,62492,TRANSFER
84220,51434,61735,TRANSFER
84225,51436,22846,TRANSFER
84235,51441,63388,TRANSFER
84241,51444,65693,TRANSFER
84242,51445,60838,TRANSFER
84243,51445,64612,TRANSFER
84244,51446,24535,TRANSFER
84248,51448,62429,TRANSFER
84250,51449,63081,TRANSFER
84251,51449,68178,TRANSFER
84254,51451,21867,TRANSFER
84259,51453,25138,TRANSFER
84272,51460,65690,TRANSFER
84276,51462,63062,TRANSFER
84281,51464,69211,TRANSFER
84285,51466,68821,TRANSFER
84286,51467,64910,TRANSFER
84288,51468,21708,TRANSFER
84298,51473,24048,TRANSFER
84299,51473,28980,TRANSFER
84302,51475,27310,TRANSFER
84303,51475,64852,TRANSFER
84306,51477,27542,TRANSFER
84307,51477,28942,TRANSFER
84313,51480,62658,TRANSFER
84315,51481,63008,TRANSFER
84319,51483,63568,TRANSFER
84323,51485,66737,TRANSFER
84326,51487,26251,TRANSFER
84337,51492,21717,TRANSFER
84339,51493,21474,TRANSFER
84349,51498,20658,TRANSFER
84353,51500,62605,TRANSFER
84356,51502,68124,TRANSFER
84362,51505,62514,TRANSFER
84363,51505,27527,TRANSFER
84366,51507,28924,TRANSFER
84367,51507,69488,TRANSFER
84396,51522,22370,TRANSFER
84400,51524,69126,TRANSFER
84403,51525,26741,TRANSFER
84408,51528,29172,TRANSFER
84410,51529,66350,TRANSFER
84426,51537,65407,TRANSFER
84431,51539,65092,TRANSFER
84432,51540,62075,TRANSFER
84441,51544,24492,TRANSFER
84442,51545,70272,TRANSFER
84443,51545,66749,TRANSFER
84444,51546,61783,TRANSFER
84447,51547,62999,TRANSFER
84449,51548,68064,TRANSFER
84451,51549,62923,TRANSFER
84452,51550,69619,TRANSFER
84460,51554,29195,TRANSFER
84466,51557,67693,TRANSFER
84469,51558,29113,TRANSFER
84470,51559,62441,TRANSFER
84471,51559,27887,TRANSFER
84472,51560,63818,TRANSFER
84483,51565,24925,TRANSFER
84488,51568,68248,TRANSFER
84489,51568,62577,TRANSFER
84503,51575,63172,TRANSFER
84509,51578,65213,TRANSFER
84512,51580,26533,TRANSFER
84515,51581,21787,TRANSFER
84525,51586,68704,TRANSFER
84527,51587,26181,TRANSFER
84529,51588,25171,TRANSFER
84534,51591,25335,TRANSFER
84539,51593,61835,TRANSFER
84540,51594,60875,TRANSFER
84541,51594,65052,TRANSFER
84546,51597,68164,TRANSFER
84548,51598,62731,TRANSFER
84553,51600,67770,TRANSFER
84554,51601,64080,TRANSFER
84561,51604,70262,TRANSFER
84563,51605,67953,TRANSFER
84567,51607,67123,TRANSFER
84569,51608,24518,TRANSFER
84571,51609,62127,TRANSFER
84582,51615,21234,TRANSFER
84583,51615,23506,TRANSFER
84591,51619,68349,TRANSFER
84602,51625,29929,TRANSFER
84604,51626,64816,TRANSFER
84606,51627,24096,TRANSFER
84609,51628,67056,TRANSFER
84614,51631,24118,TRANSFER
84630,51639,28192,TRANSFER
84632,51640,69538,TRANSFER
84636,51642,24574,TRANSFER
84639,51643,64818,TRANSFER
84640,51644,22482,TRANSFER
84650,51649,64111,TRANSFER
84651,51649,61520,TRANSFER
84653,51650,26388,TRANSFER
84659,51653,63509,TRANSFER
84661,51654,61395,TRANSFER
84666,51657,67059,TRANSFER
84668,51658,20335,TRANSFER
84670,51659,60955,TRANSFER
84671,51659,62759,TRANSFER
84677,51662,63071,TRANSFER
84678,51663,69274,TRANSFER
84682,51665,29427,TRANSFER
84695,51671,26720,TRANSFER
84700,51674,61625,TRANSFER
84708,51678,26761,TRANSFER
84715,51681,64094,TRANSFER
84719,51683,63947,TRANSFER
84726,51687,60886,TRANSFER
84729,51688,61579,TRANSFER
84740,51694,28227,TRANSFER
84745,51696,62525,TRANSFER
84748,51698,66929,TRANSFER
84764,51706,62941,TRANSFER
84767,51707,70434,TRANSFER
84774,51711,20366,TRANSFER
84775,51711,29627,TRANSFER
84776,51712,20832,TRANSFER
84780,51714,61891,TRANSFER
84783,51715,29496,TRANSFER
84788,51718,65657,TRANSFER
84789,51718,65779,TRANSFER
84793,51720,29171,TRANSFER
84806,51727,63811,TRANSFER
84808,51728,66348,TRANSFER
84813,51730,65550,TRANSFER
84815,51731,28534,TRANSFER
84818,51733,22337,TRANSFER
84821,51734,22669,TRANSFER
84825,51736,70450,TRANSFER
84830,51739,70496,TRANSFER
84831,51739,27969,TRANSFER
84832,51740,69974,TRANSFER
84834,51741,62220,TRANSFER
84838,51743,23704,TRANSFER
84846,51747,61801,TRANSFER
84849,51748,23135,TRANSFER
84863,51755,26099,TRANSFER
84869,51758,25053,TRANSFER
84878,51763,27904,TRANSFER
84886,51767,68770,TRANSFER
84894,51771,63051,TRANSFER
84900,51774,29381,TRANSFER
84912,51780,65725,TRANSFER
84916,51782,61769,TRANSFER
84918,51783,69284,TRANSFER
84920,51784,20303,TRANSFER
84943,51795,70565,TRANSFER
84945,51796,22976,TRANSFER
84946,51797,25406,TRANSFER
84951,51799,61255,TRANSFER
84953,51800,70200,TRANSFER
84956,51802,24627,TRANSFER
84957,51802,65168,TRANSFER
84978,51813,22376,TRANSFER
84980,51814,62825,TRANSFER
84981,51814,28375,TRANSFER
84993,51820,64503,TRANSFER
85001,51824,63958,TRANSFER
85002,51825,70215,TRANSFER
85006,51827,66454,TRANSFER
85009,51828,22392,TRANSFER
85011,51829,65257,TRANSFER
85015,51831,28637,TRANSFER
85026,51837,29152,TRANSFER
85051,51849,61639,TRANSFER
85053,51850,69606,TRANSFER
85054,51851,61538,TRANSFER
85055,51851,66019,TRANSFER
85060,51854,69136,TRANSFER
85061,51854,62297,TRANSFER
85062,51855,70536,TRANSFER
85064,51856,70400,TRANSFER
85067,51857,63059,TRANSFER
85074,51861,25534,TRANSFER
85081,51864,66303,TRANSFER
85083,51865,26077,TRANSFER
85088,51868,68839,TRANSFER
85093,51870,69325,TRANSFER
85098,51873,67740,TRANSFER
85105,51876,66256,TRANSFER
85110,51879,70182,TRANSFER
85111,51879,61117,TRANSFER
85123,51885,29659,TRANSFER
85127,51887,68087,TRANSFER
85136,51892,61867,TRANSFER
85139,51893,69941,TRANSFER
85144,51896,65998,TRANSFER
85152,51900,63929,TRANSFER
85156,51902,66932,TRANSFER
85167,51907,69940,TRANSFER
85171,51909,66647,TRANSFER
85174,51911,21352,TRANSFER
85175,51911,21042,TRANSFER
85187,51917,70418,TRANSFER
85194,51921,68719,TRANSFER
85196,51922,65121,TRANSFER
85198,51923,64283,TRANSFER
85199,51923,66985,TRANSFER
85210,51929,65611,TRANSFER
85214,51931,29322,TRANSFER
85220,51934,69867,TRANSFER
85224,51936,65595,TRANSFER
85228,51938,26040,TRANSFER
85230,51939,28844,TRANSFER
85233,51940,23651,TRANSFER
85240,51944,20589,TRANSFER
85248,51948,68426,TRANSFER
85250,51949,63196,TRANSFER
85254,51951,63687,TRANSFER
85255,51951,62464,TRANSFER
85256,51952,65955,TRANSFER
85257,51952,29785,TRANSFER
85261,51954,61743,TRANSFER
85262,51955,67806,TRANSFER
85263,51955,64801,TRANSFER
85264,51956,65239,TRANSFER
85266,51957,67454,TRANSFER
85272,51960,63042,TRANSFER
85278,51963,27809,TRANSFER
85283,51965,66686,TRANSFER
85285,51966,60854,TRANSFER
85289,51968,25306,TRANSFER
85293,51970,66632,TRANSFER
85303,51975,67213,TRANSFER
85305,51976,63248,TRANSFER
85311,51979,30181,TRANSFER
85316,51982,68070,TRANSFER
85318,51983,61299,TRANSFER
85320,51984,68815,TRANSFER
85323,51985,64225,TRANSFER
85324,51986,68605,TRANSFER
85348,51998,66231,TRANSFER
85350,51999,61831,TRANSFER
85355,52001,65710,TRANSFER
85359,52003,66415,TRANSFER
85367,52007,63131,TRANSFER
85370,52009,25917,TRANSFER
85376,52012,24519,TRANSFER
85390,52019,24265,TRANSFER
85391,52019,25685,TRANSFER
85396,52022,64523,TRANSFER
85397,52022,23641,TRANSFER
85401,52024,64745,TRANSFER
85404,52026,62745,TRANSFER
85406,52027,21611,TRANSFER
85417,52032,28372,TRANSFER
85420,52034,27450,TRANSFER
85430,52039,63990,TRANSFER
85431,52039,24720,TRANSFER
85432,52040,69872,TRANSFER
85436,52042,69544,TRANSFER
85438,52043,64954,TRANSFER
85439,52043,60981,TRANSFER
85442,52045,26337,TRANSFER
85451,52049,63529,TRANSFER
85455,52051,67256,TRANSFER
85457,52052,62404,TRANSFER
85461,52054,66187,TRANSFER
85469,52058,67515,TRANSFER
85470,52059,62298,TRANSFER
85471,52059,61516,TRANSFER
85483,52065,22201,TRANSFER
85508,52078,61837,TRANSFER
85521,52084,62620,TRANSFER
85523,52085,69459,TRANSFER
85533,52090,63956,TRANSFER
85540,52094,67867,TRANSFER
85542,52095,21417,TRANSFER
85547,52097,26036,TRANSFER
85549,52098,68130,TRANSFER
85559,52103,29813,TRANSFER
85565,52106,70486,TRANSFER
85570,52109,70203,TRANSFER
85572,52110,25983,TRANSFER
85574,52111,22145,TRANSFER
85580,52114,63751,TRANSFER
85585,52116,25500,TRANSFER
85586,52117,22385,TRANSFER
85591,52119,63528,TRANSFER
85594,52121,21119,TRANSFER
85596,52122,26116,TRANSFER
85601,52124,24036,TRANSFER
85607,52127,62944,TRANSFER
85609,52128,23362,TRANSFER
85613,52130,70502,TRANSFER
85616,52132,29297,TRANSFER
85627,52137,26778,TRANSFER
85629,52138,63781,TRANSFER
85631,52139,62899,TRANSFER
85632,52140,29582,TRANSFER
85636,52142,27630,TRANSFER
85640,52144,65328,TRANSFER
85647,52147,28324,TRANSFER
85650,52149,24201,TRANSFER
85653,52150,66342,TRANSFER
85671,52159,65193,TRANSFER
85674,52161,30175,TRANSFER
85680,52164,67218,TRANSFER
85683,52165,64244,TRANSFER
85685,52166,63269,TRANSFER
85691,52169,67394,TRANSFER
85692,52170,65369,TRANSFER
85693,52170,65394,TRANSFER
85696,52172,25940,TRANSFER
85699,52173,66546,TRANSFER
85700,52174,22817,TRANSFER
85713,52180,29571,TRANSFER
85715,52181,62930,TRANSFER
85721,52184,64568,TRANSFER
85725,52186,65595,TRANSFER
85726,52187,28170,TRANSFER
85727,52187,62831,TRANSFER
85730,52189,69681,TRANSFER
85732,52190,29926,TRANSFER
85740,52194,65986,TRANSFER
85741,52194,68056,TRANSFER
85742,52195,69530,TRANSFER
85743,52195,63552,TRANSFER
85749,52198,23131,TRANSFER
85757,52202,25867,TRANSFER
85765,52206,29492,TRANSFER
85766,52207,67634,TRANSFER
85769,52208,70534,TRANSFER
85774,52211,27098,TRANSFER
85783,52215,64484,TRANSFER
85798,52223,29654,TRANSFER
85801,52224,62469,TRANSFER
85807,52227,24143,TRANSFER
85809,52228,68117,TRANSFER
85815,52231,27465,TRANSFER
85819,52233,65748,TRANSFER
85823,52235,66370,TRANSFER
85825,52236,65728,TRANSFER
85831,52239,26146,TRANSFER
85834,52241,64609,TRANSFER
85836,52242,67792,TRANSFER
85837,52242,63281,TRANSFER
85838,52243,64335,TRANSFER
85848,52248,62740,TRANSFER
85849,52248,66600,TRANSFER
85852,52250,68787,TRANSFER
85853,52250,21370,TRANSFER
85854,52251,21278,TRANSFER
85857,52252,29116,TRANSFER
85859,52253,66903,TRANSFER
85866,52257,64842,TRANSFER
85867,52257,70008,TRANSFER
85869,52258,65640,TRANSFER
85875,52261,68719,TRANSFER
85876,52262,21803,TRANSFER
85878,52263,21452,TRANSFER
85882,52265,28120,TRANSFER
85901,52274,26970,TRANSFER
85905,52276,65147,TRANSFER
85906,52277,24128,TRANSFER
85910,52279,67483,TRANSFER
85911,52279,23663,TRANSFER
85912,52280,70341,TRANSFER
85913,52280,63928,TRANSFER
85919,52283,29532,TRANSFER
85926,52287,66931,TRANSFER
85928,52288,30006,TRANSFER
85929,52288,60910,TRANSFER
85933,52290,63141,TRANSFER
85935,52291,23742,TRANSFER
85937,52292,68234,TRANSFER
85938,52293,67159,TRANSFER
85942,52295,26124,TRANSFER
85948,52298,64758,TRANSFER
85950,52299,65413,TRANSFER
85953,52300,63222,TRANSFER
85961,52304,69194,TRANSFER
85962,52305,68207,TRANSFER
85972,52310,67924,TRANSFER
85974,52311,27923,TRANSFER
85977,52312,66478,TRANSFER
85988,52318,28422,TRANSFER
85989,52318,68529,TRANSFER
85996,52322,25119,TRANSFER
86000,52324,63780,TRANSFER
86020,52334,24301,TRANSFER
86023,52335,65231,TRANSFER
86026,52337,63973,TRANSFER
86037,52342,61319,TRANSFER
86038,52343,25828,TRANSFER
86039,52343,68893,TRANSFER
86048,52348,66324,TRANSFER
86052,52350,63745,TRANSFER
86053,52350,70676,TRANSFER
86054,52351,69218,TRANSFER
86061,52354,22940,TRANSFER
86067,52357,66214,TRANSFER
86072,52360,68652,TRANSFER
86073,52360,65261,TRANSFER
86074,52361,67083,TRANSFER
86077,52362,70570,TRANSFER
86081,52364,61475,TRANSFER
86083,52365,64970,TRANSFER
86092,52370,63126,TRANSFER
86107,52377,61562,TRANSFER
86121,52384,70436,TRANSFER
86122,52385,70476,TRANSFER
86125,52386,69573,TRANSFER
86128,52388,61248,TRANSFER
86129,52388,26685,TRANSFER
86130,52389,68691,TRANSFER
86137,52392,61711,TRANSFER
86139,52393,63061,TRANSFER
86141,52394,27249,TRANSFER
86152,52400,20973,TRANSFER
86154,52401,68528,TRANSFER
86155,52401,62501,TRANSFER
86160,52404,24832,TRANSFER
86164,52406,67594,TRANSFER
86165,52406,67467,TRANSFER
86171,52409,65048,TRANSFER
86183,52415,20397,TRANSFER
86184,52416,22478,TRANSFER
86198,52423,61392,TRANSFER
86203,52425,65049,TRANSFER
86204,52426,65100,TRANSFER
86206,52427,21916,TRANSFER
86212,52430,26208,TRANSFER
86213,52430,66230,TRANSFER
86214,52431,64257,TRANSFER
86222,52435,22813,TRANSFER
86228,52438,60918,TRANSFER
86233,52440,22208,TRANSFER
86241,52444,29328,TRANSFER
86252,52450,65689,TRANSFER
86253,52450,61104,TRANSFER
86257,52452,65092,TRANSFER
86260,52454,20896,TRANSFER
86261,52454,63158,TRANSFER
86268,52458,26246,TRANSFER
86270,52459,63137,TRANSFER
86282,52465,64750,TRANSFER
86286,52467,67724,TRANSFER
86288,52468,24298,TRANSFER
86294,52471,69987,TRANSFER
86298,52473,64395,TRANSFER
86304,52476,64782,TRANSFER
86306,52477,69738,TRANSFER
86318,52483,63850,TRANSFER
86325,52486,68796,TRANSFER
86331,52489,69143,TRANSFER
86340,52494,64886,TRANSFER
86341,52494,62256,TRANSFER
86342,52495,67613,TRANSFER
86348,52498,69351,TRANSFER
86362,52505,63112,TRANSFER
86363,52505,62760,TRANSFER
86377,52512,27568,TRANSFER
86384,52516,61433,TRANSFER
86390,52519,64557,TRANSFER
86395,52521,21025,TRANSFER
86399,52523,24636,TRANSFER
86409,52528,25660,TRANSFER
86410,52529,69240,TRANSFER
86418,52533,22303,TRANSFER
86426,52537,67592,TRANSFER
86434,52541,61705,TRANSFER
86437,52542,70277,TRANSFER
86442,52545,62516,TRANSFER
86446,52547,61700,TRANSFER
86449,52548,61901,TRANSFER
86450,52549,64571,TRANSFER
86451,52549,61404,TRANSFER
86452,52550,70740,TRANSFER
86462,52555,65790,TRANSFER
86487,52567,64254,TRANSFER
86521,52584,64509,TRANSFER
86522,52585,70577,TRANSFER
86523,52585,60892,TRANSFER
86536,52592,63841,TRANSFER
86540,52594,70247,TRANSFER
86550,52599,61651,TRANSFER
86555,52601,62725,TRANSFER
86574,52611,25247,TRANSFER
86591,52619,66450,TRANSFER
86602,52625,68871,TRANSFER
86604,52626,23031,TRANSFER
86605,52626,23519,TRANSFER
86606,52627,61898,TRANSFER
86613,52630,23649,TRANSFER
86618,52633,68204,TRANSFER
86619,52633,62287,TRANSFER
86631,52639,62673,TRANSFER
86633,52640,67601,TRANSFER
86637,52642,69851,TRANSFER
86641,52644,62900,TRANSFER
86653,52650,65465,TRANSFER
86663,52655,68536,TRANSFER
86678,52663,63326,TRANSFER
86681,52664,61046,TRANSFER
86682,52665,61311,TRANSFER
86684,52666,62472,TRANSFER
86689,52668,64854,TRANSFER
86693,52670,67313,TRANSFER
86694,52671,64481,TRANSFER
86696,52672,27734,TRANSFER
86700,52674,66047,TRANSFER
86707,52677,21246,TRANSFER
86710,52679,23099,TRANSFER
86730,52689,62176,TRANSFER
86731,52689,68731,TRANSFER
86737,52692,65992,TRANSFER
86741,52694,21279,TRANSFER
86743,52695,64962,TRANSFER
86754,52701,63043,TRANSFER
86758,52703,28045,TRANSFER
86761,52704,69795,TRANSFER
86765,52706,29517,TRANSFER
86775,52711,26266,TRANSFER
86777,52712,70732,TRANSFER
86810,52729,67443,TRANSFER
86811,52729,68786,TRANSFER
86812,52730,68380,TRANSFER
86814,52731,20696,TRANSFER
86815,52731,27945,TRANSFER
86818,52733,61510,TRANSFER
86823,52735,21846,TRANSFER
86826,52737,21199,TRANSFER
86829,52738,61826,TRANSFER
86830,52739,67599,TRANSFER
86831,52739,61426,TRANSFER
86834,52741,69037,TRANSFER
86841,52744,21156,TRANSFER
86851,52749,24613,TRANSFER
86855,52751,62591,TRANSFER
86860,52754,69714,TRANSFER
86872,52760,20673,TRANSFER
86885,52766,63009,TRANSFER
86889,52768,28261,TRANSFER
86890,52769,61152,TRANSFER
86894,52771,65525,TRANSFER
86900,52774,65336,TRANSFER
86906,52777,62005,TRANSFER
86911,52779,65376,TRANSFER
86918,52783,65371,TRANSFER
86922,52785,25046,TRANSFER
86937,52792,70224,TRANSFER
86940,52794,65110,TRANSFER
86942,52795,21745,TRANSFER
86948,52798,23942,TRANSFER
86952,52800,23026,TRANSFER
86953,52800,22134,TRANSFER
86963,52805,68408,TRANSFER
86968,52808,67169,TRANSFER
86984,52816,68868,TRANSFER
86987,52817,65115,TRANSFER
86992,52820,23743,TRANSFER
86994,52821,66280,TRANSFER
86996,52822,65723,TRANSFER
87000,52824,24072,TRANSFER
87001,52824,20897,TRANSFER
87004,52826,20443,TRANSFER
87007,52827,25044,TRANSFER
87012,52830,24609,TRANSFER
87014,52831,64264,TRANSFER
87016,52832,67328,TRANSFER
87019,52833,64682,TRANSFER
87020,52834,25084,TRANSFER
87023,52835,22158,TRANSFER
87024,52836,22119,TRANSFER
87025,52836,21945,TRANSFER
87026,52837,66383,TRANSFER
87030,52839,27235,TRANSFER
87033,52840,62970,TRANSFER
87039,52843,61729,TRANSFER
87050,52849,64951,TRANSFER
87053,52850,23263,TRANSFER
87054,52851,67334,TRANSFER
87055,52851,65743,TRANSFER
87060,52854,26044,TRANSFER
87062,52855,67416,TRANSFER
87064,52856,68592,TRANSFER
87072,52860,69408,TRANSFER
87074,52861,65680,TRANSFER
87078,52863,67159,TRANSFER
87079,52863,25372,TRANSFER
87082,52865,65340,TRANSFER
87103,52875,64805,TRANSFER
87104,52876,61565,TRANSFER
87105,52876,68473,TRANSFER
87115,52881,24332,TRANSFER
87117,52882,20438,TRANSFER
87118,52883,64721,TRANSFER
87120,52884,65466,TRANSFER
87134,52891,22600,TRANSFER
87138,52893,61208,TRANSFER
87139,52893,24506,TRANSFER
87142,52895,27051,TRANSFER
87145,52896,65057,TRANSFER
87148,52898,29617,TRANSFER
87150,52899,21715,TRANSFER
87153,52900,69335,TRANSFER
87160,52904,63178,TRANSFER
87163,52905,61994,TRANSFER
87170,52909,21992,TRANSFER
87173,52910,22911,TRANSFER
87177,52912,69605,TRANSFER
87186,52917,24774,TRANSFER
87187,52917,61084,TRANSFER
87195,52921,63209,TRANSFER
87200,52924,61540,TRANSFER
87201,52924,23576,TRANSFER
87202,52925,70557,TRANSFER
87203,52925,26499,TRANSFER
87218,52933,28169,TRANSFER
87219,52933,26479,TRANSFER
87220,52934,70738,TRANSFER
87230,52939,69589,TRANSFER
87233,52940,64333,TRANSFER
87235,52941,61267,TRANSFER
87239,52943,21682,TRANSFER
87242,52945,63139,TRANSFER
87249,52948,28882,TRANSFER
87256,52952,63006,TRANSFER
87263,52955,65515,TRANSFER
87265,52956,23681,TRANSFER
87281,52964,64073,TRANSFER
87283,52965,68249,TRANSFER
87291,52969,62076,TRANSFER
87293,52970,66520,TRANSFER
87295,52971,62399,TRANSFER
87296,52972,61599,TRANSFER
87302,52975,70431,TRANSFER
87303,52975,62682,TRANSFER
87312,52980,63542,TRANSFER
87314,52981,66570,TRANSFER
87318,52983,20271,TRANSFER
87319,52983,62789,TRANSFER
87322,52985,68795,TRANSFER
87332,52990,28079,TRANSFER
87338,52993,28567,TRANSFER
87340,52994,68577,TRANSFER
87341,52994,66213,TRANSFER
87342,52995,70091,TRANSFER
87347,52997,22366,TRANSFER
87351,52999,25369,TRANSFER
87361,53004,68559,TRANSFER
87367,53007,69404,TRANSFER
87375,53011,67044,TRANSFER
87378,53013,24496,TRANSFER
87384,53016,25851,TRANSFER
87392,53020,64322,TRANSFER
87393,53020,61240,TRANSFER
87395,53021,27525,TRANSFER
87396,53022,30135,TRANSFER
87406,53027,29851,TRANSFER
87409,53028,61841,TRANSFER
87416,53032,60998,TRANSFER
87417,53032,62139,TRANSFER
87420,53034,61193,TRANSFER
87426,53037,20858,TRANSFER
87437,53042,68433,TRANSFER
87446,53047,66160,TRANSFER
87461,53054,64417,TRANSFER
87470,53059,28201,TRANSFER
87484,53066,21014,TRANSFER
87497,53072,66073,TRANSFER
87499,53073,23838,TRANSFER
87505,53076,70776,TRANSFER
87506,53077,20552,TRANSFER
87511,53079,68364,TRANSFER
87514,53081,70027,TRANSFER
87524,53086,68003,TRANSFER
87525,53086,70117,TRANSFER
87536,53092,63155,TRANSFER
87539,53093,28695,TRANSFER
87540,53094,69288,TRANSFER
87541,53094,26759,TRANSFER
87547,53097,63418,TRANSFER
87558,53103,24204,TRANSFER
87570,53109,28898,TRANSFER
87581,53114,61559,TRANSFER
87586,53117,68738,TRANSFER
87587,53117,29061,TRANSFER
87588,53118,69595,TRANSFER
87594,53121,64336,TRANSFER
87599,53123,68752,TRANSFER
87618,53133,20221,TRANSFER
87619,53133,63853,TRANSFER
87620,53134,27561,TRANSFER
87630,53139,66399,TRANSFER
87633,53140,27669,TRANSFER
87641,53144,62221,TRANSFER
87642,53145,68842,TRANSFER
87644,53146,21643,TRANSFER
87647,53147,64408,TRANSFER
87648,53148,22396,TRANSFER
87655,53151,62714,TRANSFER
87661,53154,65244,TRANSFER
87670,53159,68708,TRANSFER
87677,53162,26820,TRANSFER
87680,53164,67415,TRANSFER
87683,53165,65682,TRANSFER
87685,53166,21812,TRANSFER
87688,53168,24382,TRANSFER
87694,53171,29615,TRANSFER
87696,53172,24141,TRANSFER
87697,53172,29255,TRANSFER
87715,53181,67074,TRANSFER
87717,53182,63221,TRANSFER
87721,53184,68286,TRANSFER
87733,53190,29667,TRANSFER
87736,53192,68362,TRANSFER
87737,53192,26873,TRANSFER
87739,53193,63151,TRANSFER
87743,53195,64922,TRANSFER
87753,53200,23861,TRANSFER
87756,53202,70198,TRANSFER
87759,53203,27181,TRANSFER
87777,53212,65096,TRANSFER
87784,53216,70282,TRANSFER
87788,53218,26999,TRANSFER
87789,53218,65663,TRANSFER
87795,53221,64835,TRANSFER
87797,53222,67440,TRANSFER
87801,53224,63091,TRANSFER
87802,53225,63069,TRANSFER
87803,53225,29984,TRANSFER
87811,53229,20783,TRANSFER
87819,53233,27314,TRANSFER
87823,53235,69943,TRANSFER
87825,53236,67953,TRANSFER
87837,53242,67613,TRANSFER
87841,53244,28451,TRANSFER
87846,53247,66412,TRANSFER
87849,53248,64403,TRANSFER
87852,53250,23223,TRANSFER
87855,53251,62247,TRANSFER
87864,53256,67052,TRANSFER
87874,53261,26948,TRANSFER
87879,53263,66373,TRANSFER
87881,53264,26172,TRANSFER
87882,53265,70274,TRANSFER
87886,53267,61304,TRANSFER
87889,53268,25505,TRANSFER
87894,53271,70285,TRANSFER
87895,53271,68603,TRANSFER
87902,53275,69085,TRANSFER
87904,53276,61001,TRANSFER
87909,53278,25407,TRANSFER
87920,53284,69726,TRANSFER
87942,53295,64707,TRANSFER
87945,53296,62165,TRANSFER
87955,53301,21378,TRANSFER
87956,53302,21563,TRANSFER
87966,53307,69195,TRANSFER
87974,53311,21220,TRANSFER
87975,53311,63184,TRANSFER
87977,53312,64226,TRANSFER
87986,53317,22039,TRANSFER
87988,53318,69369,TRANSFER
87992,53320,67861,TRANSFER
87999,53323,62496,TRANSFER
88002,53325,27259,TRANSFER
88014,53331,27223,TRANSFER
88020,53334,66237,TRANSFER
88027,53337,61408,TRANSFER
88028,53338,63004,TRANSFER
88030,53339,64725,TRANSFER
88037,53342,20417,TRANSFER
88043,53345,22423,TRANSFER
88047,53347,65507,TRANSFER
88049,53348,65307,TRANSFER
88052,53350,28029,TRANSFER
88061,53354,21277,TRANSFER
88065,53356,64707,TRANSFER
88067,53357,70768,TRANSFER
88069,53358,61458,TRANSFER
88073,53360,69068,TRANSFER
88078,53363,25960,TRANSFER
88090,53369,65970,TRANSFER
88091,53369,25425,TRANSFER
88096,53372,65799,TRANSFER
88101,53374,25324,TRANSFER
